smiles_list,monomer_ID,replicate_count,heavy_atom_count,isentropic_compressibility,isentropic_compressibility_std,isentropic_compressibility_count,isentropic_compressibility_raw
*CC(*)(C)C(=O)OC(C)CC,PI442,1,10,0.6421480541510751,0.0,1,4.30455679703164e-10
*C=CC(C)CCCCC*,PI80,1,9,0.4234853507496069,0.0,1,4.0893059782706135e-10
*c1ccc(C(c2ccc(N3C(=O)c4cc5c(cc4C3=O)C(C(F)(F)F)(C(F)(F)F)c3cc4c(cc3O5)C(=O)N(*)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,PI995,5,53,0.36243388963475176,1.0654216118401644e-10,5,4.0292071283656905e-10
*CC(*)OC(=O)c1cccc(Br)c1,PI334,1,12,-0.977567196933227,0.0,1,2.7101146332233037e-10
*CCC(C)C(*)C,PI51,2,6,-0.274728456823182,3.405440559549557e-11,2,3.401986689647534e-10
*CC(*)c1ccccc1C(=O)N(C)C,PI95,1,13,4.606485316957364,0.0,1,8.207036865144481e-10
*CC(*)c1ccccc1C(=O)OCCCCCC,PI106,1,17,0.9280511110173485,0.0,1,4.5859987901993344e-10
*CC(*)c1c(F)c(F)c(F)c(F)c1F,PI212,1,13,0.7642113873293014,0.0,1,4.4247155255143534e-10
*CC(*)(C)C(=O)OCCC,PI439,1,9,1.683563950053902,0.0,1,5.32972304978879e-10
*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,PI968,4,37,-0.8196797647299686,1.7963360480893265e-11,4,2.8655384824905e-10
*CC(*)Cc1cc(C)ccc1C,PI291,1,11,-0.12762769524530307,0.0,1,3.5467921771744773e-10
*c1cccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N(*)C5=O)cc3C2=O)c1,PI1103,1,28,-1.0600872466992382,0.0,1,2.628882177939321e-10
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,PI466,1,16,-0.7738262131128305,0.0,1,2.91067656216826e-10
*CC(*)c1ccc(F)cc1C,PI189,1,10,0.6673642715175954,0.0,1,4.329379555324507e-10
*CC(*)C(=O)OCCC#N,PI460,1,9,-1.6398932490894416,0.0,1,2.058123128519232e-10
*CC(*)N1CCCC1=O,PI408,1,8,-0.7423338609007502,0.0,1,2.9416775261777237e-10
*c1ccc(Oc2c(C)cc(Cc3cc(C)c(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)c(C)c3)cc2C)cc1,PI997,1,47,0.7816544922181176,0.0,1,4.4418864584199005e-10
*c1cc(C(c2ccc(O)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,PI1097,2,45,0.057745177249765724,8.285615775694035e-11,2,3.7292726000355576e-10
*CC(*)C(=O)C(C)(C)C,PI299,1,8,-0.1449794535471382,0.0,1,3.529711165537317e-10
*CC(*)(C)C(=O)OC,PI437,1,7,-0.2689340316187428,0.0,1,3.4076907020378643e-10
*CC(*)c1ccc(Cl)cc1Cl,PI191,1,10,1.6450890744096627,0.0,1,5.29184851354954e-10
*c1cccc(P(=O)(c2cccc(-n3c(=O)c4c(-c5ccc(C(F)(F)F)cc5)c5c(=O)n(*)c(=O)c5c(-c5ccc(C(F)(F)F)cc5)c4c3=O)c2)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,PI1054,5,64,0.8350810574734572,7.529602422358689e-11,5,4.494479386870469e-10
